Feature 1	tx_price	beds	baths	sqft	year_built	lot_size	property_type	exterior_walls	roof	basement	restaurants	groceries	nightlife	cafes	shopping	arts_entertainment	beauty_spas	active_life	median_age	married	college_grad	property_tax	insurance	median_school	num_schools	tx_year	two_and_two	during_recession	property_age	school_score
945.0	650000.0	3.0	4.0	2400.0	1987.0	2309.0	Apartment / Condo / Townhouse	Wood Siding	Composition Shingle	1.0	64.0	10.0	9.0	7.0	80.0	6.0	47.0	42.0	45.0	60.0	71.0	720.0	209.0	9.0	3.0	2004.0	0.0	0.0	17.0	27.0
946.0	363000.0	3.0	4.0	2422.0	2006.0	3258.0	Apartment / Condo / Townhouse	Brick		1.0	19.0	2.0	1.0	5.0	22.0	2.0	14.0	7.0	35.0	94.0	75.0	334.0	94.0	8.5	2.0	2014.0	0.0	0.0	8.0	17.0
947.0	427000.0	3.0	4.0	2803.0	1985.0	10890.0	Single-Family	Combination		1.0	10.0	3.0	2.0	1.0	20.0	0.0	18.0	10.0	49.0	89.0	70.0	378.0	107.0	8.0	3.0	2013.0	0.0	1.0	28.0	24.0
948.0	500000.0	3.0	4.0	3019.0	1988.0	2532.0	Single-Family	Brick	Asphalt	1.0	53.0	6.0	5.0	8.0	82.0	9.0	80.0	27.0	33.0	74.0	80.0	623.0	189.0	9.0	3.0	2014.0	0.0	0.0	26.0	27.0
949.0	760000.0	3.0	4.0	3084.0	2002.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	119.0	7.0	20.0	22.0	302.0	6.0	76.0	26.0	36.0	68.0	72.0	680.0	207.0	8.0	3.0	2013.0	0.0	1.0	11.0	24.0
950.0	755000.0	3.0	4.0	3200.0	2004.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	118.0	7.0	20.0	22.0	297.0	6.0	77.0	27.0	36.0	68.0	72.0	684.0	208.0	8.0	3.0	2011.0	0.0	1.0	7.0	24.0
951.0	707368.0	3.0	4.0	3261.0	2003.0	0.0	Apartment / Condo / Townhouse	Brick	Other	1.0	119.0	7.0	20.0	22.0	297.0	6.0	84.0	28.0	36.0	68.0	72.0	687.0	209.0	8.0	3.0	2003.0	0.0	0.0	0.0	24.0
952.0	412939.0	3.0	4.0	3578.0	2002.0	3920.0	Single-Family		Composition Shingle	1.0	17.0	0.0	2.0	0.0	8.0	0.0	6.0	13.0	40.0	56.0	68.0	499.0	128.0	8.0	3.0	2002.0	0.0	0.0	0.0	24.0
953.0	763812.0	3.0	4.0	4300.0	1986.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	209.0	10.0	40.0	41.0	186.0	17.0	64.0	81.0	31.0	29.0	90.0	1941.0	673.0	8.0	3.0	2003.0	0.0	0.0	17.0	24.0
954.0	425000.0	4.0	1.0	1142.0	1977.0	10890.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	3.0	0.0	0.0	1.0	1.0	0.0	2.0	12.0	41.0	71.0	58.0	381.0	116.0	4.0	3.0	2011.0	0.0	1.0	34.0	12.0
955.0	216500.0	4.0	1.0	1176.0	1974.0	20037.0	Single-Family	Combination		1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	47.0	67.0	41.0	281.0	79.0	7.5	2.0	2016.0	0.0	0.0	42.0	15.0
956.0	328150.0	4.0	1.0	1326.0	1957.0	11761.0	Single-Family	Brick	Composition Shingle	1.0	6.0	1.0	1.0	0.0	21.0	1.0	4.0	8.0	37.0	81.0	34.0	327.0	99.0	6.0	3.0	2008.0	0.0	0.0	51.0	18.0
957.0	325000.0	4.0	1.0	1365.0	1950.0	7370.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	52.0	11.0	3.0	3.0	48.0	1.0	30.0	9.0	30.0	84.0	25.0	377.0	114.0	4.0	3.0	2013.0	0.0	1.0	63.0	12.0
958.0	239900.0	4.0	1.0	1374.0	1998.0	1307.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	47.0	1.0	6.0	1.0	45.0	4.0	34.0	15.0	36.0	83.0	74.0	329.0	85.0	8.0	3.0	2002.0	0.0	0.0	4.0	24.0
959.0	355000.0	4.0	1.0	1662.0	1956.0	6499.0	Single-Family	Brick	Asphalt	1.0	26.0	8.0	2.0	2.0	31.0	1.0	19.0	5.0	39.0	56.0	19.0	343.0	104.0	4.0	3.0	2011.0	0.0	1.0	55.0	12.0
960.0	250000.0	4.0	1.0	1764.0	1950.0	9461.0	Single-Family	Asbestos shingle	Composition Shingle	1.0	38.0	5.0	3.0	2.0	43.0	1.0	21.0	4.0	30.0	84.0	25.0	376.0	114.0	4.0	3.0	2015.0	0.0	0.0	65.0	12.0
961.0	515000.0	4.0	1.0	2852.0	1993.0	6098.0	Single-Family		Composition Shingle	1.0	7.0	2.0	1.0	1.0	5.0	0.0	3.0	2.0	42.0	85.0	76.0	533.0	137.0	6.0	3.0	2009.0	0.0	0.0	16.0	18.0
962.0	345000.0	4.0	1.0	2912.0	1988.0	20473.0	Single-Family	Wood	Composition Shingle	1.0	2.0	0.0	0.0	1.0	2.0	0.0	2.0	1.0	53.0	93.0	93.0	818.0	249.0	10.0	3.0	1993.0	0.0	0.0	5.0	30.0
963.0	675000.0	4.0	1.0	3616.0	1983.0	12196.0	Single-Family	Metal	Asphalt	1.0	56.0	12.0	14.0	14.0	37.0	2.0	18.0	9.0	37.0	93.0	47.0	584.0	178.0	3.0	3.0	2010.0	0.0	1.0	27.0	9.0
964.0	508053.0	4.0	1.0	4116.0	2000.0	12196.0	Single-Family	Metal	Composition	1.0	57.0	9.0	4.0	4.0	67.0	2.0	36.0	21.0	34.0	59.0	63.0	819.0	250.0	8.0	3.0	2001.0	0.0	0.0	1.0	24.0
965.0	687500.0	4.0	1.0	4300.0	2011.0	22215.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	7.0	2.0	1.0	5.0	13.0	0.0	4.0	7.0	44.0	86.0	85.0	655.0	200.0	9.0	3.0	2012.0	0.0	1.0	1.0	27.0
966.0	539079.0	4.0	1.0	5327.0	1994.0	19602.0	Single-Family	Brick	Composition Shingle	1.0	11.0	1.0	0.0	3.0	5.0	0.0	3.0	4.0	48.0	79.0	90.0	1065.0	324.0	10.0	3.0	1994.0	0.0	0.0	0.0	30.0
967.0	215000.0	4.0	2.0	800.0	1970.0	10001.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	4.0	36.0	69.0	51.0	237.0	67.0	6.0	3.0	2014.0	0.0	0.0	44.0	18.0
968.0	290000.0	4.0	2.0	876.0	1940.0	18730.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	22.0	5.0	2.0	2.0	30.0	1.0	19.0	8.0	39.0	56.0	19.0	471.0	143.0	4.0	3.0	2011.0	0.0	1.0	71.0	12.0
969.0	400000.0	4.0	2.0	954.0	1959.0	22215.0	Single-Family	Brick	Asbestos	1.0	9.0	2.0	1.0	1.0	16.0	1.0	3.0	5.0	40.0	73.0	44.0	400.0	122.0	4.0	3.0	2013.0	0.0	1.0	54.0	12.0
970.0	485000.0	4.0	2.0	988.0	1955.0	11761.0	Single-Family	Brick	Gravel/Rock	1.0	8.0	2.0	0.0	3.0	3.0	0.0	0.0	6.0	58.0	66.0	81.0	532.0	162.0	5.0	3.0	2004.0	0.0	0.0	49.0	15.0
971.0	202000.0	4.0	2.0	1040.0	1964.0	10001.0	Single-Family	Siding (Alum/Vinyl)		1.0	26.0	10.0	1.0	2.0	24.0	0.0	10.0	7.0	30.0	89.0	13.0	202.0	57.0	5.0	3.0	2008.0	0.0	0.0	44.0	15.0
972.0	281000.0	4.0	2.0	1040.0	1975.0	15245.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	26.0	5.0	0.0	3.0	36.0	5.0	9.0	11.0	47.0	79.0	63.0	433.0	132.0	8.0	3.0	2001.0	0.0	0.0	26.0	24.0
973.0	300000.0	4.0	2.0	1046.0	1959.0	8537.0	Single-Family	Brick	Composition Shingle	1.0	91.0	7.0	14.0	12.0	78.0	6.0	46.0	13.0	30.0	62.0	23.0	434.0	132.0	4.0	3.0	2015.0	0.0	0.0	56.0	12.0
974.0	266000.0	4.0	2.0	1056.0	1956.0	9465.0	Single-Family	Brick	Composition Shingle	1.0	47.0	15.0	1.0	5.0	63.0	2.0	26.0	5.0	37.0	62.0	55.0	348.0	106.0	4.0	3.0	2012.0	0.0	1.0	56.0	12.0
975.0	412000.0	4.0	2.0	1080.0	1950.0	7199.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	38.0	9.0	3.0	6.0	48.0	2.0	34.0	12.0	34.0	86.0	66.0	368.0	112.0	4.0	3.0	2006.0	0.0	0.0	56.0	12.0
976.0	385000.0	4.0	2.0	1092.0	1964.0	11761.0	Single-Family	Brick	Composition Shingle	1.0	5.0	1.0	0.0	1.0	5.0	1.0	13.0	6.0	45.0	87.0	79.0	426.0	129.0	9.0	3.0	2008.0	0.0	0.0	44.0	27.0
977.0	215000.0	4.0	2.0	1152.0	1950.0	15681.0	Single-Family	Wood	Other	0.0	24.0	5.0	2.0	0.0	14.0	1.0	21.0	6.0	40.0	47.0	5.0	207.0	58.0	3.5	2.0	2014.0	0.0	0.0	64.0	7.0
978.0	585000.0	4.0	2.0	1170.0	1936.0	5998.0	Single-Family	Brick veneer	Composition Shingle	1.0	197.0	9.0	36.0	34.0	197.0	15.0	69.0	48.0	47.0	52.0	79.0	540.0	187.0	6.0	3.0	2006.0	0.0	0.0	70.0	18.0
979.0	420000.0	4.0	2.0	1170.0	1953.0	10599.0	Single-Family	Brick	Composition Shingle	1.0	84.0	5.0	15.0	9.0	66.0	5.0	46.0	19.0	43.0	70.0	52.0	434.0	132.0	4.0	2.0	2008.0	0.0	0.0	55.0	8.0
980.0	315000.0	4.0	2.0	1200.0	1996.0	1359.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)		1.0	22.0	1.0	3.0	1.0	36.0	3.0	21.0	9.0	28.0	76.0	42.0	260.0	73.0	8.0	3.0	2005.0	0.0	0.0	9.0	24.0
981.0	645000.0	4.0	2.0	1226.0	1950.0	14810.0	Single-Family	Brick veneer	Composition Shingle	1.0	39.0	1.0	8.0	5.0	50.0	5.0	30.0	35.0	39.0	78.0	74.0	594.0	206.0	9.0	3.0	2006.0	0.0	0.0	56.0	27.0
982.0	276840.0	4.0	2.0	1269.0	1956.0	8563.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	124.0	15.0	15.0	10.0	178.0	4.0	67.0	13.0	32.0	82.0	37.0	319.0	97.0	6.0	3.0	2009.0	0.0	0.0	53.0	18.0
983.0	350000.0	4.0	2.0	1269.0	1956.0	9121.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	113.0	12.0	15.0	10.0	169.0	4.0	67.0	11.0	32.0	82.0	37.0	327.0	99.0	6.0	3.0	2014.0	0.0	0.0	58.0	18.0
984.0	500000.0	4.0	2.0	1272.0	1957.0	12632.0	Single-Family	Brick	Composition Shingle	1.0	45.0	5.0	3.0	6.0	71.0	7.0	78.0	21.0	43.0	71.0	66.0	491.0	149.0	9.0	3.0	2011.0	0.0	1.0	54.0	27.0
985.0	526000.0	4.0	2.0	1276.0	1959.0	11325.0	Single-Family	Brick	Composition Shingle	1.0	1.0	0.0	0.0	0.0	2.0	2.0	1.0	3.0	46.0	80.0	86.0	532.0	162.0	6.0	3.0	2004.0	0.0	0.0	45.0	18.0
986.0	390000.0	4.0	2.0	1302.0	1954.0	10558.0	Single-Family	Brick		1.0	32.0	4.0	6.0	2.0	27.0	5.0	30.0	20.0	49.0	73.0	63.0	330.0	115.0	7.0	3.0	2004.0	0.0	0.0	50.0	21.0
987.0	343500.0	4.0	2.0	1311.0	1988.0	10323.0	Single-Family	Siding (Alum/Vinyl)		0.0	27.0	4.0	1.0	2.0	33.0	0.0	7.0	3.0	38.0	70.0	25.0	277.0	78.0	5.0	3.0	2005.0	0.0	0.0	17.0	15.0
988.0	275000.0	4.0	2.0	1314.0	1957.0	30056.0	Single-Family	Brick	Composition Shingle	1.0	4.0	1.0	1.0	0.0	5.0	2.0	10.0	3.0	50.0	89.0	60.0	405.0	123.0	3.0	3.0	2001.0	0.0	0.0	44.0	9.0
989.0	375000.0	4.0	2.0	1323.0	1965.0	11325.0	Single-Family	Brick	Composition Shingle	1.0	19.0	5.0	2.0	1.0	17.0	1.0	12.0	7.0	49.0	84.0	65.0	441.0	134.0	9.0	3.0	2009.0	0.0	0.0	44.0	27.0
990.0	625000.0	4.0	2.0	1325.0	1948.0	8276.0	Single-Family	Brick veneer	Composition Shingle	1.0	80.0	6.0	9.0	13.0	73.0	8.0	22.0	39.0	40.0	70.0	82.0	540.0	187.0	9.0	3.0	2005.0	0.0	0.0	57.0	27.0
991.0	489950.0	4.0	2.0	1350.0	1948.0	10497.0	Single-Family	Brick	Composition Shingle	1.0	45.0	6.0	4.0	3.0	43.0	2.0	23.0	6.0	39.0	74.0	57.0	491.0	150.0	4.0	3.0	2006.0	0.0	0.0	58.0	12.0
992.0	329000.0	4.0	2.0	1360.0	1957.0	10858.0	Single-Family	Siding (Alum/Vinyl)	Shake Shingle	1.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	3.0	45.0	82.0	51.0	368.0	112.0	6.0	3.0	2010.0	0.0	1.0	53.0	18.0
993.0	335000.0	4.0	2.0	1360.0	1982.0	1480.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	57.0	7.0	6.0	5.0	46.0	5.0	34.0	15.0	37.0	80.0	59.0	323.0	98.0	6.0	3.0	2011.0	0.0	1.0	29.0	18.0
994.0	214900.0	4.0	2.0	1364.0	1963.0	8276.0	Single-Family		Composition Shingle	0.0	42.0	7.0	2.0	2.0	33.0	3.0	29.0	26.0	29.0	63.0	45.0	339.0	87.0	3.0	3.0	2002.0	0.0	0.0	39.0	9.0
995.0	559900.0	4.0	2.0	1386.0	1930.0	4199.0	Single-Family	Stucco	Composition Shingle	1.0	98.0	12.0	14.0	7.0	43.0	8.0	48.0	27.0	36.0	60.0	44.0	504.0	174.0	7.0	3.0	2012.0	0.0	1.0	82.0	21.0
996.0	200100.0	4.0	2.0	1387.0	1962.0	10010.0	Single-Family	Combination		1.0	41.0	6.0	5.0	2.0	58.0	0.0	21.0	10.0	28.0	69.0	29.0	264.0	75.0	5.0	3.0	2012.0	0.0	1.0	50.0	15.0
997.0	234000.0	4.0	2.0	1396.0	1918.0	5000.0	Single-Family	Concrete Block	Composition Shingle	1.0	77.0	7.0	26.0	13.0	68.0	5.0	33.0	51.0	33.0	65.0	84.0	648.0	224.0	9.0	3.0	1998.0	0.0	0.0	80.0	27.0
998.0	230000.0	4.0	2.0	1404.0	1963.0	11325.0	Single-Family		Composition Shingle	0.0	25.0	7.0	1.0	0.0	14.0	2.0	21.0	10.0	35.0	69.0	25.0	348.0	89.0	3.0	3.0	2012.0	0.0	1.0	49.0	9.0
999.0	617500.0	4.0	2.0	1436.0	1965.0	10890.0	Single-Family	Metal	Composition Shingle	1.0	84.0	4.0	9.0	11.0	73.0	6.0	56.0	33.0	45.0	70.0	71.0	565.0	172.0	9.0	3.0	2005.0	0.0	0.0	40.0	27.0
1000.0	645000.0	4.0	2.0	1449.0	1963.0	14374.0	Single-Family	Brick	Composition Shingle	1.0	42.0	7.0	7.0	7.0	56.0	9.0	44.0	17.0	45.0	82.0	80.0	605.0	184.0	9.0	3.0	2005.0	0.0	0.0	42.0	27.0
1001.0	377750.0	4.0	2.0	1476.0	1950.0	7200.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	31.0	6.0	2.0	5.0	41.0	1.0	27.0	11.0	44.0	68.0	56.0	374.0	114.0	4.0	3.0	2011.0	0.0	1.0	61.0	12.0
1002.0	390000.0	4.0	2.0	1484.0	1960.0	7501.0	Single-Family	Brick	Composition Shingle	1.0	60.0	5.0	4.0	7.0	79.0	5.0	86.0	25.0	50.0	57.0	77.0	614.0	187.0	9.0	3.0	2003.0	0.0	0.0	43.0	27.0
1003.0	346080.0	4.0	2.0	1492.0	1952.0	12196.0	Single-Family	Asbestos shingle	Composition Shingle	1.0	93.0	6.0	13.0	20.0	230.0	4.0	68.0	25.0	38.0	64.0	73.0	430.0	131.0	8.0	3.0	2009.0	0.0	0.0	57.0	24.0
1004.0	418000.0	4.0	2.0	1500.0	1972.0	9491.0	Single-Family	Metal	Composition Shingle	1.0	33.0	5.0	2.0	4.0	30.0	2.0	14.0	12.0	34.0	80.0	70.0	422.0	128.0	6.5	2.0	2008.0	0.0	0.0	36.0	13.0
1005.0	422000.0	4.0	2.0	1505.0	1957.0	10558.0	Single-Family	Wood	Asphalt	1.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	4.0	45.0	82.0	51.0	381.0	116.0	6.0	3.0	2013.0	0.0	1.0	56.0	18.0
1006.0	200000.0	4.0	2.0	1512.0	1971.0	4568.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	56.0	7.0	6.0	4.0	46.0	7.0	32.0	15.0	44.0	71.0	63.0	315.0	96.0	6.0	3.0	2009.0	0.0	0.0	38.0	18.0
1007.0	227000.0	4.0	2.0	1540.0	1974.0	1742.0	Apartment / Condo / Townhouse		Composition Shingle	0.0	10.0	2.0	1.0	1.0	4.0	0.0	4.0	4.0	34.0	82.0	35.0	290.0	74.0	6.0	3.0	2009.0	0.0	0.0	35.0	18.0
1008.0	475000.0	4.0	2.0	1549.0	1961.0	13503.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	137.0	15.0	10.0	11.0	88.0	9.0	88.0	44.0	36.0	72.0	50.0	311.0	95.0	5.0	3.0	2006.0	0.0	0.0	45.0	15.0
1009.0	530000.0	4.0	2.0	1577.0	1968.0	14810.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	24.0	2.0	4.0	5.0	8.0	6.0	3.0	12.0	45.0	78.0	68.0	479.0	146.0	8.0	1.0	2014.0	0.0	0.0	46.0	8.0
1010.0	375000.0	4.0	2.0	1588.0	1966.0	7841.0	Single-Family		Composition Shingle	0.0	45.0	7.0	2.0	2.0	28.0	5.0	30.0	26.0	29.0	63.0	45.0	339.0	87.0	3.0	3.0	2007.0	0.0	0.0	41.0	9.0
1011.0	439900.0	4.0	2.0	1590.0	1968.0	11325.0	Single-Family	Brick	Asphalt	1.0	5.0	3.0	0.0	1.0	14.0	0.0	4.0	4.0	43.0	73.0	61.0	459.0	140.0	9.0	1.0	2005.0	0.0	0.0	37.0	9.0
1012.0	219900.0	4.0	2.0	1590.0	1973.0	10698.0	Single-Family	Brick	Other	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	38.0	83.0	67.0	471.0	143.0	9.0	1.0	1998.0	0.0	0.0	25.0	9.0
1013.0	308000.0	4.0	2.0	1592.0	1943.0	6655.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	47.0	10.0	4.0	6.0	23.0	0.0	26.0	8.0	28.0	54.0	46.0	360.0	109.0	5.0	3.0	2016.0	0.0	0.0	73.0	15.0
1014.0	242000.0	4.0	2.0	1593.0	1993.0	3079.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)		1.0	19.0	4.0	1.0	0.0	9.0	0.0	18.0	5.0	39.0	83.0	55.0	220.0	62.0	5.0	2.0	2004.0	0.0	0.0	11.0	10.0
1015.0	565000.0	4.0	2.0	1596.0	1969.0	20037.0	Single-Family	Brick	Composition Shingle	1.0	21.0	3.0	3.0	3.0	28.0	5.0	7.0	8.0	45.0	78.0	68.0	491.0	149.0	8.0	1.0	2013.0	0.0	1.0	44.0	8.0
1016.0	258400.0	4.0	2.0	1640.0	1937.0	11325.0	Single-Family	Wood Shingle		1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	43.0	60.0	36.0	306.0	86.0	5.0	3.0	2012.0	0.0	1.0	75.0	15.0
1017.0	410000.0	4.0	2.0	1653.0	1950.0	10158.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	17.0	0.0	2.0	2.0	17.0	0.0	7.0	3.0	36.0	77.0	54.0	418.0	127.0	4.0	3.0	2012.0	0.0	1.0	62.0	12.0
1018.0	562500.0	4.0	2.0	1653.0	1962.0	17424.0	Single-Family	Brick	Composition Shingle	1.0	1.0	1.0	0.0	0.0	4.0	1.0	0.0	4.0	40.0	87.0	65.0	479.0	146.0	9.0	3.0	2015.0	0.0	0.0	53.0	27.0
1019.0	430000.0	4.0	2.0	1658.0	1963.0	10500.0	Single-Family	Brick	Composition Shingle	1.0	7.0	7.0	0.0	0.0	18.0	2.0	7.0	3.0	45.0	78.0	68.0	4508.0	1374.0	3.0	3.0	2004.0	0.0	0.0	41.0	9.0
1020.0	395000.0	4.0	2.0	1659.0	1972.0	8533.0	Single-Family	Wood	Other	1.0	3.0	0.0	0.0	1.0	2.0	0.0	3.0	13.0	40.0	76.0	64.0	385.0	117.0	4.0	3.0	2014.0	0.0	0.0	42.0	12.0
1021.0	348900.0	4.0	2.0	1662.0	1966.0	1812.0	Apartment / Condo / Townhouse	Brick	Other	1.0	78.0	7.0	8.0	12.0	89.0	11.0	38.0	29.0	61.0	38.0	66.0	352.0	107.0	7.0	3.0	2006.0	0.0	0.0	40.0	21.0
1022.0	343000.0	4.0	2.0	1663.0	1968.0	10890.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	45.0	72.0	63.0	344.0	105.0	6.0	3.0	2011.0	0.0	1.0	43.0	18.0
1023.0	377000.0	4.0	2.0	1702.0	2007.0	1742.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	2.0	0.0	0.0	0.0	3.0	0.0	3.0	10.0	30.0	76.0	69.0	383.0	98.0	6.5	2.0	2007.0	0.0	0.0	0.0	13.0
1024.0	260000.0	4.0	2.0	1719.0	1955.0	10585.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	23.0	6.0	1.0	0.0	18.0	1.0	13.0	5.0	40.0	76.0	54.0	352.0	107.0	3.0	3.0	2002.0	0.0	0.0	47.0	9.0
1025.0	400000.0	4.0	2.0	1721.0	1964.0	11761.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	14.0	7.0	1.0	1.0	14.0	0.0	19.0	3.0	34.0	78.0	32.0	372.0	113.0	3.0	3.0	2011.0	0.0	1.0	47.0	9.0
1026.0	575000.0	4.0	2.0	1736.0	1976.0	10842.0	Single-Family	Metal	Composition Shingle	1.0	53.0	1.0	3.0	8.0	39.0	2.0	35.0	18.0	45.0	96.0	84.0	409.0	124.0	8.0	3.0	2005.0	0.0	0.0	29.0	24.0
1027.0	390000.0	4.0	2.0	1744.0	1978.0	8768.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	43.0	95.0	77.0	430.0	131.0	8.0	2.0	2003.0	0.0	0.0	25.0	16.0
1028.0	500000.0	4.0	2.0	1746.0	1964.0	19602.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	3.0	1.0	1.0	1.0	5.0	0.0	0.0	6.0	45.0	83.0	75.0	553.0	168.0	8.0	3.0	2015.0	0.0	0.0	51.0	24.0
1029.0	304000.0	4.0	2.0	1755.0	1964.0	10010.0	Single-Family	Combination		1.0	5.0	3.0	1.0	1.0	9.0	0.0	5.0	4.0	36.0	75.0	35.0	308.0	87.0	4.0	3.0	2015.0	0.0	0.0	51.0	12.0
1030.0	204000.0	4.0	2.0	1760.0	1973.0	1742.0	Apartment / Condo / Townhouse		Composition Shingle	0.0	8.0	1.0	1.0	0.0	13.0	1.0	11.0	7.0	34.0	82.0	35.0	287.0	73.0	6.0	3.0	2008.0	0.0	0.0	35.0	18.0
1031.0	335000.0	4.0	2.0	1772.0	1957.0	11761.0	Single-Family	Brick	Composition Shingle	1.0	7.0	2.0	0.0	0.0	9.0	1.0	6.0	13.0	37.0	78.0	45.0	368.0	112.0	5.0	3.0	2009.0	0.0	0.0	52.0	15.0
1032.0	210000.0	4.0	2.0	1791.0	1967.0	14810.0	Single-Family	Brick	Composition Shingle	1.0	16.0	3.0	1.0	1.0	24.0	3.0	6.0	15.0	41.0	80.0	55.0	438.0	133.0	5.0	3.0	1998.0	0.0	0.0	31.0	15.0
1033.0	495000.0	4.0	2.0	1795.0	1956.0	10698.0	Single-Family	Brick	Composition Shingle	1.0	6.0	1.0	0.0	0.0	16.0	1.0	2.0	7.0	33.0	62.0	44.0	385.0	117.0	6.0	3.0	2006.0	0.0	0.0	50.0	18.0
1034.0	440000.0	4.0	2.0	1800.0	1952.0	10310.0	Single-Family	Other	Composition Shingle	1.0	95.0	7.0	13.0	20.0	234.0	4.0	84.0	26.0	38.0	64.0	73.0	516.0	157.0	8.0	3.0	2014.0	0.0	0.0	62.0	24.0
1035.0	225000.0	4.0	2.0	1800.0	1981.0	10454.0	Single-Family		Asphalt	1.0	79.0	4.0	3.0	14.0	172.0	4.0	45.0	28.0	35.0	50.0	66.0	339.0	87.0	7.0	3.0	2011.0	0.0	1.0	30.0	21.0
1036.0	425000.0	4.0	2.0	1810.0	1983.0	2426.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	28.0	4.0	4.0	2.0	21.0	2.0	12.0	8.0	26.0	75.0	81.0	360.0	109.0	6.5	2.0	2005.0	0.0	0.0	22.0	13.0
1037.0	387700.0	4.0	2.0	1820.0	1951.0	10393.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	26.0	5.0	2.0	2.0	24.0	1.0	13.0	8.0	38.0	84.0	54.0	422.0	128.0	4.0	3.0	2012.0	0.0	1.0	61.0	12.0
1038.0	625000.0	4.0	2.0	1820.0	1968.0	12196.0	Single-Family	Metal	Composition Shingle	1.0	28.0	4.0	4.0	2.0	33.0	3.0	20.0	7.0	48.0	86.0	76.0	565.0	172.0	9.0	3.0	2005.0	0.0	0.0	37.0	27.0
1039.0	358900.0	4.0	2.0	1824.0	1979.0	11761.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	13.0	6.0	1.0	0.0	11.0	0.0	15.0	9.0	36.0	87.0	61.0	400.0	122.0	5.0	3.0	2010.0	0.0	1.0	31.0	15.0
1040.0	340000.0	4.0	2.0	1848.0	1976.0	8659.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	56.0	12.0	2.0	4.0	46.0	3.0	45.0	18.0	42.0	90.0	59.0	352.0	107.0	5.0	3.0	2010.0	0.0	1.0	34.0	15.0
1041.0	540000.0	4.0	2.0	1858.0	1984.0	8428.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	13.0	3.0	0.0	0.0	9.0	1.0	5.0	5.0	42.0	77.0	50.0	368.0	112.0	6.0	3.0	2005.0	0.0	0.0	21.0	18.0
1042.0	515000.0	4.0	2.0	1868.0	1973.0	12196.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	20.0	5.0	1.0	1.0	16.0	0.0	24.0	7.0	41.0	78.0	62.0	549.0	167.0	9.0	3.0	2004.0	0.0	0.0	31.0	27.0
1043.0	708121.0	4.0	2.0	1880.0	1986.0	10798.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	6.0	1.0	0.0	0.0	3.0	0.0	2.0	0.0	44.0	94.0	78.0	499.0	152.0	7.5	2.0	2005.0	0.0	0.0	19.0	15.0
