LotArea,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,MoSold,YrSold,SalePrice,BldgType_1Fam,BldgType_2FamDuplexTwnhs,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,Siding_AsbShng,Siding_AsphShn,Siding_BrkComm,Siding_BrkFace,Siding_CBlock,Siding_CemntBd,Siding_HdBoard,Siding_ImStucc,Siding_MetalSd,Siding_Plywood,Siding_Stone,Siding_Stucco,Siding_VinylSd,Siding_Wd Sdng,Siding_WdShing
12137,1998,1998,442,1649,1,1661,0,1661,0,0,2,0,3,1,6,0,1998,2,598,5,2010,224900,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11425,1954,1954,0,1008,1,1008,0,1008,0,0,1,0,2,1,4,1,1954,1,275,7,2006,137000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13265,2002,2002,148,1568,1,1689,0,1689,1,0,2,0,3,1,7,2,2002,3,857,7,2008,271000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8816,1971,1971,80,1010,1,1052,0,1052,1,0,1,0,3,1,6,0,1971,2,440,6,2010,155000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6371,2009,2010,128,1358,1,1358,0,1358,1,0,2,0,2,1,6,1,2010,2,484,6,2010,224000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7226,2003,2003,0,798,1,798,842,1640,0,0,2,1,3,1,6,0,2003,2,595,6,2008,183000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6000,1953,1953,0,936,0,936,0,936,0,0,1,0,2,1,4,0,1974,2,576,2,2009,93000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12394,2003,2003,0,847,1,847,886,1733,0,0,2,1,3,1,7,1,2003,2,433,10,2007,225000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9900,1940,1950,0,778,1,944,545,1489,0,0,2,0,3,1,7,1,1940,1,240,7,2009,139500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11216,2006,2006,0,1489,1,1489,0,1489,0,0,2,0,3,1,7,1,2006,2,776,6,2006,232600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14803,2007,2008,816,2078,1,2084,0,2084,1,0,2,0,2,1,7,1,2007,3,1220,6,2008,385000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6130,1924,1950,0,784,1,784,0,784,1,0,1,0,2,1,5,0,2020,0,0,5,2008,109500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8529,2001,2001,0,1454,1,1434,0,1434,0,0,2,0,3,1,6,1,2001,2,527,4,2009,189000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28698,1967,1967,0,1013,1,1160,966,2126,0,1,2,1,3,1,7,0,1967,2,538,6,2009,185000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2544,2005,2005,0,600,1,520,623,1223,0,0,2,1,2,1,4,0,2005,2,480,7,2006,147400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11900,1957,1957,387,1392,1,1392,0,1392,1,0,1,1,3,1,6,2,1957,2,458,6,2008,166000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3180,2005,2005,0,600,1,520,600,1200,0,0,2,1,2,1,4,0,2005,2,480,6,2006,151000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9548,2003,2003,223,941,1,941,888,1829,1,0,2,1,3,1,7,1,2003,2,613,1,2010,237000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10004,1964,1964,180,1516,1,1516,0,1516,0,0,1,1,3,1,6,0,1964,2,472,2,2009,167000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7875,1961,1961,136,1144,1,1144,0,1144,1,0,1,0,3,1,6,0,1961,2,456,9,2008,139950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9600,1950,1995,0,1067,1,1067,0,1067,0,0,2,0,2,1,4,0,1996,2,436,2,2010,128000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8100,1948,1973,0,1559,1,1559,0,1559,1,0,1,0,2,1,5,0,1948,2,812,6,2007,153500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1680,1973,1973,158,483,1,483,504,987,1,0,1,1,2,1,5,0,1973,1,264,11,2008,100000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9525,1995,2006,0,1099,1,1099,0,1099,0,0,1,1,3,1,6,0,1999,1,352,6,2008,144000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11767,1946,1995,0,768,1,768,432,1200,0,0,1,0,3,1,6,0,1946,1,240,5,2008,130500,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12155,1925,1950,0,672,0,810,672,1482,0,0,2,0,4,1,7,0,1934,1,400,3,2008,140000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10440,1904,2002,0,650,1,958,581,1539,0,0,2,0,3,1,8,1,1983,2,686,6,2008,157500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9020,1966,1966,183,1127,1,1165,0,1165,1,0,1,1,3,1,6,0,1966,2,490,5,2008,174900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8000,1961,1961,0,1800,0,1800,0,1800,0,0,2,0,6,2,10,0,2020,0,0,7,2007,141000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12665,1915,1950,0,876,1,876,540,1416,0,0,1,1,4,1,7,1,1949,3,720,6,2008,153900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16647,1975,1981,0,1390,1,1701,0,1701,1,0,2,0,3,1,6,2,1975,2,611,1,2007,171000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9317,1993,1993,137,740,1,1006,769,1775,1,0,2,1,3,1,7,1,1993,2,425,7,2009,213000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15523,1972,1972,0,864,1,864,0,864,1,0,1,0,3,1,5,1,1972,1,338,8,2009,133500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45600,1908,1997,0,907,1,1307,1051,2358,0,0,3,0,5,1,10,1,1908,2,360,9,2008,240000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9600,1976,1994,360,528,1,1094,761,1855,0,0,2,1,3,1,7,1,1976,2,512,8,2007,187000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4435,2003,2003,170,848,1,848,0,848,1,0,1,0,1,1,3,0,2003,2,420,11,2007,131500,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3196,2003,2003,40,1273,1,1456,0,1456,0,0,2,0,2,1,7,1,2003,2,400,5,2006,215000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7128,1941,1950,0,918,1,918,728,1646,0,0,2,0,4,1,7,2,1941,1,240,8,2007,164000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12095,1964,1964,115,1127,1,1445,0,1445,0,0,1,1,3,1,7,1,1964,2,645,8,2009,158000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17920,1955,1974,0,1763,1,1779,0,1779,1,0,1,1,3,1,6,1,1955,2,454,7,2006,170000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6897,1962,2010,0,1040,1,1040,0,1040,1,0,1,1,3,1,6,0,1962,1,260,4,2010,127000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10970,1978,1978,0,940,1,1026,0,1026,1,0,1,0,3,1,5,0,1981,2,576,10,2008,147000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8125,1994,1995,0,702,1,702,779,1481,0,0,2,1,3,1,6,1,1994,2,343,3,2009,174000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10400,1976,1976,189,1090,1,1370,0,1370,0,0,2,0,3,1,6,1,1976,2,479,6,2009,152000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11029,1968,1984,220,1054,1,1512,1142,2654,1,0,2,1,4,1,9,1,1968,2,619,8,2006,250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7642,1918,1998,0,912,1,912,514,1426,0,0,1,1,3,1,7,1,1925,1,216,6,2007,189950,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11625,1965,1965,0,1039,1,1039,0,1039,1,0,1,1,3,1,6,0,1965,2,504,4,2010,131500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9672,1984,1985,0,1040,1,1097,0,1097,0,0,2,0,3,1,6,0,1986,2,480,5,2010,152000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7931,1959,1959,0,1148,1,1148,0,1148,1,0,1,0,3,1,6,0,1959,1,672,7,2009,132500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8640,2007,2008,0,1372,1,1372,0,1372,0,0,2,0,3,1,6,0,2008,2,529,5,2008,250580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8750,1970,1970,76,1002,1,1002,0,1002,1,0,1,0,3,1,5,0,1973,2,902,8,2009,148500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10656,2006,2007,274,1638,1,1646,0,1646,0,0,2,0,3,1,6,1,2007,3,870,11,2007,248900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6970,1961,1961,0,1040,1,1120,0,1120,1,0,1,1,3,1,5,0,1961,2,544,5,2007,129000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14762,1948,1950,0,0,1,1547,720,2320,0,0,2,0,2,1,7,1,1979,2,672,5,2006,169000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9938,1993,1994,246,1050,1,1062,887,1949,1,0,2,1,3,1,8,1,1993,2,574,6,2010,236000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6600,1962,1962,0,894,0,894,0,894,0,0,1,0,2,1,5,0,1962,1,308,8,2009,109500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8750,1998,1998,116,804,1,804,878,1682,0,0,2,1,3,1,7,0,1998,2,523,6,2010,200500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8892,1953,1996,0,105,1,910,0,910,0,0,1,0,3,1,5,0,1953,2,414,10,2008,116000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12144,1949,1950,0,832,1,1036,0,1268,0,0,1,0,3,1,6,1,1949,1,288,9,2009,133000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5720,1941,1950,0,676,1,676,455,1131,0,0,1,1,3,1,5,0,1941,1,200,8,2009,66500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9000,2007,2007,0,1184,1,1184,1426,2610,0,0,2,1,4,1,11,1,2007,2,550,8,2007,303477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25286,1963,1963,0,1064,1,1040,0,1040,1,0,1,0,3,1,5,0,1963,2,648,1,2007,132250,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8834,2004,2005,216,1462,1,1462,762,2224,1,0,2,1,4,1,10,1,2004,3,738,6,2009,350000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11782,1961,1995,0,1109,1,1155,0,1155,1,0,1,0,3,1,6,0,1987,2,576,6,2010,148000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7000,1978,2005,90,864,1,864,0,864,1,0,1,0,3,1,6,0,1978,1,336,7,2009,136500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7024,2005,2006,0,1090,1,1090,0,1090,1,0,1,1,2,1,5,0,2005,2,450,6,2007,157000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13758,1990,1991,117,1156,1,1187,530,1717,0,0,2,1,3,1,7,1,1990,2,400,4,2007,187500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9636,1992,1993,0,808,1,808,785,1593,0,0,2,1,3,1,7,1,1993,2,389,12,2009,178000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6204,1912,1950,0,795,0,954,795,2230,1,0,1,0,5,1,10,0,1997,1,440,3,2006,118500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7150,1967,1967,60,892,1,892,0,892,0,0,1,0,3,1,5,0,1967,1,288,7,2009,100000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5119,1999,2000,60,1698,1,1709,0,1709,1,0,2,0,2,1,5,1,1999,2,506,1,2008,328900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8393,1959,2005,122,1626,1,1712,0,1712,0,0,2,0,4,2,8,0,2005,2,588,6,2006,145000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16466,1955,1955,0,816,1,872,521,1393,0,0,1,1,3,1,8,0,1955,1,300,4,2008,135500,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15865,1970,1970,0,2217,1,2217,0,2217,1,0,2,0,4,1,8,1,1970,2,621,10,2007,268000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12160,1953,1953,90,1505,1,1505,0,1505,1,0,1,0,2,1,6,1,1953,2,505,2,2009,149500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8064,1949,2006,0,672,1,672,252,924,0,0,1,0,3,1,6,1,2003,2,576,7,2007,122900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11184,1978,1978,92,918,1,918,765,1683,0,0,2,1,3,1,7,1,1978,2,440,7,2009,172500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8414,1963,2003,0,1059,1,1068,0,1068,0,1,1,0,3,1,6,0,1963,1,264,2,2006,154500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13284,1954,1954,0,1383,1,1383,0,1383,1,0,1,0,3,1,6,1,1954,1,354,6,2008,165000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7018,1979,1979,0,0,1,1535,0,1535,0,0,2,0,4,2,8,0,1979,2,400,6,2009,118858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7056,1963,1963,415,780,1,983,813,1796,1,0,1,1,4,1,8,1,1963,2,483,10,2008,140000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8765,1936,1950,0,951,0,951,0,951,0,0,1,0,2,1,6,0,1936,1,327,4,2006,106500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7018,1979,1979,0,0,1,1120,1120,2240,0,0,2,0,6,2,12,0,1979,2,528,6,2009,142953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12919,2009,2010,760,2330,1,2364,0,2364,1,0,2,1,2,1,11,2,2009,3,820,3,2010,611657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6993,1961,1994,0,912,1,1236,0,1236,0,0,1,0,3,1,6,1,1961,1,288,6,2006,135000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7340,1971,1971,0,858,1,858,0,858,0,0,1,0,2,1,4,0,1979,1,684,6,2007,110000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8712,1957,2000,0,992,1,1306,0,1306,1,0,1,0,2,1,5,0,1968,1,756,5,2009,153000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
